Vehicle_ID,Vehicle_Name,Template_ID,Template_Name,Manufacturer_ID,Manufacturer_Name,Tech_Tier_ID,Tech_Tier_Name,Domain,Family,Vehicle_Type,Size_Class,Role,Genre_Tag,Lift_Mode,Propulsion,Power_Source,Hull_Type,Crew_Min,Crew_Std,Passenger_Cap,Cargo_t,Length_m,Beam_m,Height_m,Mass_t,Local_Cruise_kph,Water_Cruise_kph,Dive_Depth_m,Vacuum_DeltaV_kps,FTL_pc_day,Range_km,Endurance_days,Agility,Sensors,Stealth,Armor,Shields,HP,Hardpoints,Option_Slots,Operating_Cost_cr_day,Maintenance_Hours_100h,Availability,Legal_Class,Default_Option_1_ID,Default_Option_1,Option_1_Cost_cr,Default_Option_2_ID,Default_Option_2,Option_2_Cost_cr,Default_Option_3_ID,Default_Option_3,Option_3_Cost_cr,Base_Price_cr,Total_Price_cr,Notes,Source_Note,Weapon_Profile_1_ID,Weapon_Profile_1,Weapon_Profile_2_ID,Weapon_Profile_2,Default_Loadout_Cost_cr,Combat_Rating,Threat_Rating,Primary_Faction_Tag,Secondary_Faction_Tag,Civilian_Use_Tag,Rarity_Score,Rarity,Vendor_ID,Vendor_Name,Vendor_Class,Economy_Band,Acquisition_Tier,License_Requirement,Upkeep_Band,Campaign_Balance_Points,Encounter_Role,Salvage_Value_cr,Refit_Cap_cr,Crew_Quality_Minimum,Evennia_Typeclass,Prototype_Key,Vehicle_Slug,Domain_Slug,Family_Slug,Vehicle_Type_Slug,Role_Slug,Tech_Tier_Slug,Availability_Slug,Legal_Class_Slug,Rarity_Slug,Economy_Band_Slug,Encounter_Role_Slug,Lockstring,Spawn_Location_Tag,Home_Tag,Import_Action,Active
V-AIR-TS-BLW-T3,Bulwark Tilt-rotor shuttle Mk III,AIR-TS,Tilt-rotor shuttle,BLW,Bulwark Heavy Industries,3,Refined,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Fusion / Arcane Core,Aero hull,2,3,13,1.61,9.0,9.6,2.9,4.24,324,0,0,0.0,0.0,1070,2.7,7,4,2,6,2,37,6,5,469,9.4,Rare,Restricted,OPT-04-T3,Hydrojet Overdrive Mk III,3510,OPT-08-T3,Reactive Plating Array Mk III,7540,OPT-31-T3,Probe Bay Mk III,3375,71304,85729,"Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-010,Pulse Laser Mk 2-L,WL-003,Courier Defense Laser,6582,14.5,23.5,NAVY,SEC,restricted,32,Uncommon,VEN-001,Transit Dock 1,dealer,Crew,Tier 1 - payroll purchase,Military,Low,25.9,Line,17146,17146,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,bulwark-tilt-rotor-shuttle-mk-iii,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,refined,rare,restricted,uncommon,crew,line,,,,upsert,True
V-AIR-TS-AER-T4,Aetherion Tilt-rotor shuttle Mk IV,AIR-TS,Tilt-rotor shuttle,AER,Aetherion Guild,4,Advanced,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Fusion / Gravitic,Aero hull,2,3,14,1.49,9.1,9.7,2.9,4.45,407,0,0,0.0,0.0,1233,2.7,9,5,5,4,3,40,4,5,607,7.6,Rare,Restricted,OPT-05-T4,Void Sail Trim Mk IV,5530,OPT-08-T4,Reactive Plating Array Mk IV,9651,OPT-31-T4,Probe Bay Mk IV,4320,105873,125374,"Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-010,Pulse Laser Mk 2-L,WL-003,Courier Defense Laser,6582,10.5,19.5,NAVY,SEC,restricted,28,Uncommon,VEN-001,Transit Dock 1,dealer,Prosperity,Tier 2 - financed asset,Military,Moderate,22.7,Line,25075,35105,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,aetherion-tilt-rotor-shuttle-mk-iv,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,advanced,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-AIR-TS-NVF-T4,Nova Tilt-rotor shuttle Mk IV,AIR-TS,Tilt-rotor shuttle,NVF,Nova Forge Interstellar,4,Advanced,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Fusion / Gravitic,Aero hull,2,3,14,1.57,9.1,9.7,2.9,4.54,407,0,0,0.0,0.0,1233,2.8,9,5,4,5,3,40,5,5,593,9.3,Rare,Restricted,OPT-02-T4,Silent Lift Coils Mk IV,3110,OPT-12-T4,Phase Veil Baffle Mk IV,16704,OPT-32-T4,Science Lab Module Mk IV,13178,102306,135298,Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-010,Pulse Laser Mk 2-L,WL-003,Courier Defense Laser,6582,12.6,21.6,NAVY,SEC,restricted,30,Uncommon,VEN-001,Transit Dock 1,dealer,Prosperity,Tier 2 - financed asset,Military,Moderate,24.8,Line,27060,37883,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,nova-tilt-rotor-shuttle-mk-iv,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,advanced,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-AIR-TS-BLW-T4,Bulwark Tilt-rotor shuttle Mk IV,AIR-TS,Tilt-rotor shuttle,BLW,Bulwark Heavy Industries,4,Advanced,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Fusion / Gravitic,Aero hull,2,3,14,1.65,9.1,9.7,2.9,4.63,368,0,0,0.0,0.0,1209,3.0,7,4,3,6,3,41,6,5,553,10.2,Rare,Restricted,OPT-06-T4,Bio-Muscle Lattice Mk IV,5184,OPT-08-T4,Reactive Plating Array Mk IV,9651,OPT-31-T4,Probe Bay Mk IV,4320,92437,111592,"Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-010,Pulse Laser Mk 2-L,WL-003,Courier Defense Laser,6582,14.8,23.8,NAVY,SEC,restricted,32,Uncommon,VEN-001,Transit Dock 1,dealer,Prosperity,Tier 2 - financed asset,Military,Moderate,27.0,Line,22318,31246,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,bulwark-tilt-rotor-shuttle-mk-iv,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,advanced,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-AIR-TS-AER-T5,Aetherion Tilt-rotor shuttle Mk V,AIR-TS,Tilt-rotor shuttle,AER,Aetherion Guild,5,Military,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Antimatter / Gravitic,Aero hull,2,3,14,1.54,9.2,9.8,3.0,5.01,456,0,0,0.0,0.0,1470,3.3,10,6,5,4,4,45,4,6,747,8.7,Rare,Restricted,OPT-03-T5,Terrain Adaptive Actuators Mk V,4763,OPT-08-T5,Reactive Plating Array Mk V,12667,OPT-32-T5,Science Lab Module Mk V,17296,140842,175568,"Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-025,Pulse Laser Mk 5-L,WL-425,Flak Cloud Dispenser Mk 5-L,19976,10.8,19.8,NAVY,SEC,restricted,34,Uncommon,VEN-001,Transit Dock 1,dealer,Prosperity,Tier 2 - financed asset,Military,Moderate,23.8,Line,35114,49159,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,aetherion-tilt-rotor-shuttle-mk-v,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,military,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-AIR-TS-NVF-T5,Nova Tilt-rotor shuttle Mk V,AIR-TS,Tilt-rotor shuttle,NVF,Nova Forge Interstellar,5,Military,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Antimatter / Gravitic,Aero hull,2,3,14,1.62,9.2,9.8,3.0,5.11,456,0,0,0.0,0.0,1470,3.3,10,6,4,6,4,45,6,6,747,12.5,Rare,Restricted,OPT-03-T5,Terrain Adaptive Actuators Mk V,4763,OPT-11-T5,Countermeasure Cloud Mk V,6577,OPT-32-T5,Science Lab Module Mk V,17296,140771,169407,Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-025,Pulse Laser Mk 5-L,WL-425,Flak Cloud Dispenser Mk 5-L,19976,15.1,24.1,NAVY,SEC,restricted,38,Uncommon,VEN-001,Transit Dock 1,dealer,Prosperity,Tier 2 - financed asset,Military,Moderate,28.1,Line,33881,47434,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,nova-tilt-rotor-shuttle-mk-v,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,military,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-AIR-TS-BLW-T5,Bulwark Tilt-rotor shuttle Mk V,AIR-TS,Tilt-rotor shuttle,BLW,Bulwark Heavy Industries,5,Military,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Antimatter / Gravitic,Aero hull,2,3,14,1.7,9.2,9.8,3.0,5.21,412,0,0,0.0,0.0,1442,3.6,8,5,3,6,4,46,6,6,676,11.6,Rare,Restricted,OPT-02-T5,Silent Lift Coils Mk V,4082,OPT-11-T5,Countermeasure Cloud Mk V,6577,OPT-29-T5,Long-Range Tankage Mk V,5216,122855,138730,"Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-025,Pulse Laser Mk 5-L,WL-425,Flak Cloud Dispenser Mk 5-L,19976,15.1,24.1,NAVY,SEC,restricted,38,Uncommon,VEN-001,Transit Dock 1,dealer,Prosperity,Tier 2 - financed asset,Military,Moderate,28.1,Line,27746,38844,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,bulwark-tilt-rotor-shuttle-mk-v,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,military,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-AIR-TS-AER-T6,Aetherion Tilt-rotor shuttle Mk VI,AIR-TS,Tilt-rotor shuttle,AER,Aetherion Guild,6,Elite,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Quantum / Null-Field,Aero hull,2,3,15,1.61,9.4,10.0,3.0,5.56,521,0,0,0.0,0.0,1755,3.9,10,6,6,5,5,50,5,6,973,11.9,Rare,Restricted,OPT-06-T6,Bio-Muscle Lattice Mk VI,9072,OPT-10-T6,Point-Defense Mesh Mk VI,24035,OPT-32-T6,Science Lab Module Mk VI,23061,197078,253246,"Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-025,Pulse Laser Mk 5-L,WL-425,Flak Cloud Dispenser Mk 5-L,19976,13.2,22.2,NAVY,SEC,restricted,36,Uncommon,VEN-037,Mercy Refit 1,service,Prosperity,Tier 2 - financed asset,Military,Moderate,27.0,Line,50649,70909,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,aetherion-tilt-rotor-shuttle-mk-vi,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,elite,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-AIR-TS-NVF-T6,Nova Tilt-rotor shuttle Mk VI,AIR-TS,Tilt-rotor shuttle,NVF,Nova Forge Interstellar,6,Elite,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Quantum / Null-Field,Aero hull,2,3,15,1.69,9.4,10.0,3.0,5.68,521,0,0,0.0,0.0,1755,4.0,10,6,5,6,5,50,6,6,945,13.9,Rare,Restricted,OPT-06-T6,Bio-Muscle Lattice Mk VI,9072,OPT-07-T6,Ablative Armor Weave Mk VI,10584,OPT-31-T6,Probe Bay Mk VI,7560,190035,217251,Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-025,Pulse Laser Mk 5-L,WL-425,Flak Cloud Dispenser Mk 5-L,19976,15.4,24.4,NAVY,SEC,restricted,38,Uncommon,VEN-037,Mercy Refit 1,service,Prosperity,Tier 2 - financed asset,Military,Moderate,29.2,Line,43450,60830,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,nova-tilt-rotor-shuttle-mk-vi,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,elite,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-AIR-TS-BLW-T6,Bulwark Tilt-rotor shuttle Mk VI,AIR-TS,Tilt-rotor shuttle,BLW,Bulwark Heavy Industries,6,Elite,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Quantum / Null-Field,Aero hull,2,3,15,1.78,9.4,10.0,3.0,5.79,471,0,0,0.0,0.0,1720,4.3,8,5,4,7,5,51,7,6,870,15.0,Rare,Restricted,OPT-06-T6,Bio-Muscle Lattice Mk VI,9072,OPT-12-T6,Phase Veil Baffle Mk VI,29232,OPT-29-T6,Long-Range Tankage Mk VI,6955,171364,216623,"Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-025,Pulse Laser Mk 5-L,WL-425,Flak Cloud Dispenser Mk 5-L,19976,17.5,26.5,NAVY,SEC,restricted,40,Uncommon,VEN-037,Mercy Refit 1,service,Prosperity,Tier 2 - financed asset,Military,Moderate,31.3,Line,43325,60654,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,bulwark-tilt-rotor-shuttle-mk-vi,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,elite,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-AIR-TS-AER-T7,Aetherion Tilt-rotor shuttle Mk VII,AIR-TS,Tilt-rotor shuttle,AER,Aetherion Guild,7,Stellar,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Stellar Core / Singularity,Aero hull,1,2,16,1.7,9.6,10.3,3.1,6.68,602,0,0,0.0,0.0,2182,4.8,10,7,6,6,6,60,6,7,1246,16.2,Rare,Restricted,OPT-06-T7,Bio-Muscle Lattice Mk VII,12312,OPT-10-T7,Point-Defense Mesh Mk VII,32619,OPT-30-T7,Jump Beacon Mk VII,33501,280069,358501,"Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-025,Pulse Laser Mk 5-L,WL-435,Flak Cloud Dispenser Mk 7-L,24118,15.9,26.9,NAVY,SEC,restricted,46,Rare,VEN-043,Arcane Atelier 1,atelier,Prosperity,Tier 2 - financed asset,Military,Moderate,32.5,Line,64530,100380,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,aetherion-tilt-rotor-shuttle-mk-vii,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,stellar,rare,restricted,rare,prosperity,line,,,,upsert,True
V-AIR-TS-NVF-T7,Nova Tilt-rotor shuttle Mk VII,AIR-TS,Tilt-rotor shuttle,NVF,Nova Forge Interstellar,7,Stellar,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Stellar Core / Singularity,Aero hull,1,2,16,1.79,9.6,10.3,3.1,6.81,602,0,0,0.0,0.0,2182,4.9,10,7,5,6,6,61,6,7,1170,15.9,Rare,Restricted,OPT-05-T7,Void Sail Trim Mk VII,13133,OPT-12-T7,Phase Veil Baffle Mk VII,39672,OPT-29-T7,Long-Range Tankage Mk VII,9439,261081,323325,Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-025,Pulse Laser Mk 5-L,WL-435,Flak Cloud Dispenser Mk 7-L,24118,15.9,26.9,NAVY,SEC,restricted,46,Rare,VEN-043,Arcane Atelier 1,atelier,Prosperity,Tier 2 - financed asset,Military,Moderate,32.5,Line,58198,90531,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,nova-tilt-rotor-shuttle-mk-vii,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,stellar,rare,restricted,rare,prosperity,line,,,,upsert,True
V-AIR-TS-BLW-T7,Bulwark Tilt-rotor shuttle Mk VII,AIR-TS,Tilt-rotor shuttle,BLW,Bulwark Heavy Industries,7,Stellar,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Stellar Core / Singularity,Aero hull,1,2,16,1.88,9.6,10.3,3.1,6.95,545,0,0,0.0,0.0,2139,5.3,9,6,4,8,6,61,8,7,1097,19.4,Rare,Restricted,OPT-02-T7,Silent Lift Coils Mk VII,7387,OPT-10-T7,Point-Defense Mesh Mk VII,32619,OPT-31-T7,Probe Bay Mk VII,10260,242821,293087,"Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-025,Pulse Laser Mk 5-L,WL-435,Flak Cloud Dispenser Mk 7-L,24118,20.2,31.2,NAVY,SEC,restricted,50,Rare,VEN-043,Arcane Atelier 1,atelier,Prosperity,Tier 2 - financed asset,Military,Moderate,36.8,Line,52756,82064,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,bulwark-tilt-rotor-shuttle-mk-vii,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,stellar,rare,restricted,rare,prosperity,line,,,,upsert,True
V-AIR-TS-AER-T8,Aetherion Tilt-rotor shuttle Mk VIII,AIR-TS,Tilt-rotor shuttle,AER,Aetherion Guild,8,Apex,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Paracausal / Transcendent,Aero hull,1,2,16,1.81,10.0,10.7,3.1,7.79,684,0,0,0.0,0.0,2656,5.9,10,8,7,6,7,71,6,8,1678,18.8,Rare,Restricted,OPT-02-T8,Silent Lift Coils Mk VIII,10109,OPT-12-T8,Phase Veil Baffle Mk VIII,54288,OPT-32-T8,Science Lab Module Mk VIII,42827,387915,495139,"Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-040,Pulse Laser Mk 8-L,WL-025,Pulse Laser Mk 5-L,23296,16.5,27.5,NAVY,SEC,restricted,46,Rare,VEN-043,Arcane Atelier 1,atelier,Prosperity,Tier 2 - financed asset,Military,Moderate,33.9,Line,89125,138639,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,aetherion-tilt-rotor-shuttle-mk-viii,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,apex,rare,restricted,rare,prosperity,line,,,,upsert,True
V-AIR-TS-NVF-T8,Nova Tilt-rotor shuttle Mk VIII,AIR-TS,Tilt-rotor shuttle,NVF,Nova Forge Interstellar,8,Apex,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Paracausal / Transcendent,Aero hull,1,2,16,1.91,10.0,10.7,3.1,7.95,684,0,0,0.0,0.0,2656,6.0,10,8,6,7,7,71,7,8,1620,21.3,Rare,Restricted,OPT-01-T8,Afterburner Vector Pack Mk VIII,14040,OPT-08-T8,Reactive Plating Array Mk VIII,31366,OPT-31-T8,Probe Bay Mk VIII,14040,373351,432797,Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-040,Pulse Laser Mk 8-L,WL-025,Pulse Laser Mk 5-L,23296,18.6,29.6,NAVY,SEC,restricted,48,Rare,VEN-043,Arcane Atelier 1,atelier,Prosperity,Tier 2 - financed asset,Military,Moderate,36.0,Line,77903,121183,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,nova-tilt-rotor-shuttle-mk-viii,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,apex,rare,restricted,rare,prosperity,line,,,,upsert,True
V-AIR-TS-BLW-T8,Bulwark Tilt-rotor shuttle Mk VIII,AIR-TS,Tilt-rotor shuttle,BLW,Bulwark Heavy Industries,8,Apex,Aerial,Atmospheric Craft,Tilt-rotor shuttle,Light,rapid personnel lift,Aviation / Sci-Fi,Flight,Turbine / gravitic,Paracausal / Transcendent,Aero hull,1,2,16,2.0,10.0,10.7,3.1,8.1,618,0,0,0.0,0.0,2604,6.5,9,7,5,8,7,71,8,8,1471,22.5,Rare,Restricted,OPT-01-T8,Afterburner Vector Pack Mk VIII,14040,OPT-08-T8,Reactive Plating Array Mk VIII,31366,OPT-30-T8,Jump Beacon Mk VIII,45843,336075,427324,"Tilt-rotor shuttle base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-040,Pulse Laser Mk 8-L,WL-025,Pulse Laser Mk 5-L,23296,20.7,31.7,NAVY,SEC,restricted,50,Rare,VEN-043,Arcane Atelier 1,atelier,Prosperity,Tier 2 - financed asset,Military,Moderate,38.1,Line,76918,119651,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-ts,bulwark-tilt-rotor-shuttle-mk-viii,aerial,atmospheric-craft,tilt-rotor-shuttle,rapid-personnel-lift,apex,rare,restricted,rare,prosperity,line,,,,upsert,True
V-AIR-IN-AER-T1,Aetherion Interceptor Mk I,AIR-IN,Interceptor,AER,Aetherion Guild,1,Frontier,Aerial,Atmospheric Craft,Interceptor,Light,air superiority,Aviation / Sci-Fi,Flight,Turbine / gravitic,Battery / Chemical,Aero hull,1,2,1,0.4,6.7,7.1,2.3,2.02,464,0,0,0.0,0.0,721,1.6,10,4,4,2,0,21,4,4,235,5.2,Uncommon,Military,OPT-06-T1,Bio-Muscle Lattice Mk I,2268,OPT-08-T1,Reactive Plating Array Mk I,4222,OPT-31-T1,Probe Bay Mk I,1890,28288,36668,"Interceptor base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-003,Courier Defense Laser,WL-405,Flak Cloud Dispenser Mk 1-L,6150,9.1,16.1,NAVY,SEC,restricted,16,Common,VEN-001,Transit Dock 1,dealer,Crew,Tier 1 - payroll purchase,Military,Low,16.9,Line,8067,7334,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/air-in,aetherion-interceptor-mk-i,aerial,atmospheric-craft,interceptor,air-superiority,frontier,uncommon,military,common,crew,line,,,,upsert,True
V-AIR-IN-NVF-T1,Nova Interceptor Mk I,AIR-IN,Interceptor,NVF,Nova Forge Interstellar,1,Frontier,Aerial,Atmospheric Craft,Interceptor,Light,air superiority,Aviation / Sci-Fi,Flight,Turbine / gravitic,Battery / Chemical,Aero hull,1,2,1,0.42,6.7,7.1,2.3,2.06,464,0,0,0.0,0.0,721,1.6,10,4,3,4,0,21,6,4,235,7.6,Uncommon,Military,OPT-04-T1,Hydrojet Overdrive Mk I,1966,OPT-09-T1,Shield Projector Grid Mk I,5522,OPT-32-T1,Science Lab Module Mk I,5765,28452,41705,Interceptor base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-003,Courier Defense Laser,WL-405,Flak Cloud Dispenser Mk 1-L,6150,13.3,20.3,NAVY,SEC,restricted,20,Common,VEN-001,Transit Dock 1,dealer,Crew,Tier 1 - payroll purchase,Military,Low,21.1,Line,9175,8341,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-in,nova-interceptor-mk-i,aerial,atmospheric-craft,interceptor,air-superiority,frontier,uncommon,military,common,crew,line,,,,upsert,True
V-AIR-IN-BLW-T1,Bulwark Interceptor Mk I,AIR-IN,Interceptor,BLW,Bulwark Heavy Industries,1,Frontier,Aerial,Atmospheric Craft,Interceptor,Light,air superiority,Aviation / Sci-Fi,Flight,Turbine / gravitic,Battery / Chemical,Aero hull,1,2,1,0.44,6.7,7.1,2.3,2.1,420,0,0,0.0,0.0,706,1.8,8,3,2,4,0,21,6,4,221,7.1,Uncommon,Military,OPT-03-T1,Terrain Adaptive Actuators Mk I,1588,OPT-10-T1,Point-Defense Mesh Mk I,6009,OPT-30-T1,Jump Beacon Mk I,6171,24831,38599,"Interceptor base frame in the atmospheric craft family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-003,Courier Defense Laser,WL-405,Flak Cloud Dispenser Mk 1-L,6150,13.3,20.3,NAVY,SEC,restricted,20,Common,VEN-001,Transit Dock 1,dealer,Crew,Tier 1 - payroll purchase,Military,Low,21.1,Line,8492,7720,Regular,typeclasses.vehicles.Aircraft,vehicle/aerial/air-in,bulwark-interceptor-mk-i,aerial,atmospheric-craft,interceptor,air-superiority,frontier,uncommon,military,common,crew,line,,,,upsert,True
